customer_id,age,annual_income,credit_score,employment_status,loan_amount,loan_term_months,interest_rate,debt_to_income,state,application_date,default_flag
CUST_001710,30.0,76431.81,719.0, Employed ,6956.71,36,10.72,0.091,Unknown,2023-04-22,0
CUST_001711,61.0,23237.48,547.0,EMPLOYED,22486.89,84,7.59,0.968,Unknown,2022-03-04,0
CUST_001712,43.0,12179.19,537.0,Retired,39584.84,72,4.7,2.0,PA,2021-03-20,0
CUST_001713,18.0,,832.0,Employed,27742.32,36,9.55,,PA,2024-02-22,0
CUST_001714,57.0,109622.11,836.0,Employed,18956.97,36,8.09,0.173,OH,2021-04-15,0
CUST_001715,36.0,38360.43,666.0,Employed ,8631.65,60,6.27,0.225,florida,2020-11-21,0
CUST_001716,43.0,13368.41,601.0,self-employed,38593.36,72,10.57,2.0,florida,2023-08-10,0
CUST_001717,49.0,17211.12,753.0,self-employed,16699.17,12,14.89,0.97,,2023-01-23,0
CUST_001718,47.0,92190.16,,retired,44070.15,12,10.01,0.478,N/A,2020-01-22,0
CUST_001719,55.0,38927.49,771.0,retired,5865.38,48,11.05,0.151,new york,2020-05-10,0
CUST_001720,38.0,9511.01,850.0,Part-time,21243.42,48,8.99,2.0,NY,2024-09-15,0
CUST_001721,52.0,15037.22,708.0,Unknown,54725.57,60,13.08,2.0,CA ,2020-01-26,0
CUST_001722,41.0,91335.4,533.0,PART-TIME,9370.84,84,10.59,0.103,N/A,2020-11-17,1
CUST_001723,56.0,23057.24,802.0,Employed,60427.72,48,6.72,2.0,CA,2022-11-11,0
CUST_001724,54.0,194043.61,681.0,Student,9966.81,96,10.41,0.051,PA,2022-04-04,0
CUST_001725,30.0,168108.3,635.0,EMPLOYED,11513.97,48,9.88,0.068,new york,2021-06-23,0
CUST_001726,61.0,119568.55,,Unknown,32844.12,36,7.24,0.275,Unknown,2024-08-05,0
CUST_001727,36.0,,536.0,,6042.97,84,12.48,13.733,PA,2023-05-06,0
CUST_001728,57.0,82986.61,765.0,employed,24474.88,48,4.45,0.295,CA ,2021-09-28,0
CUST_001729,50.0,,642.0,student,7087.53,84,9.69,,OH,2021-04-24,0
CUST_001730,72.0,35458.06,641.0,N/A,18016.73,48,7.12,0.508,TEXAS,2022-11-10,0
CUST_001731,41.0,13903.91,,Part-time,29918.69,84,3.36,2.0,FL,2023-07-28,1
CUST_001732,200.0,35042.77,454.0,retired,529.74,48,8.87,0.015,N/A,2020-07-31,0
CUST_001733,44.0,,647.0,Employed,1852.77,60,7.18,,new york,2022-09-05,0
CUST_001734,40.0,36497.5,649.0,Employed ,54475.77,96,6.63,1.493,,2023-01-02,1
CUST_001735,56.0,13782.48,799.0,Employed,33837.87,48,5.11,2.0,california,2022-10-09,0
CUST_001736,20.0,18127.3,732.0,,41912.97,24,14.93,2.0,,2022-03-24,0
CUST_001737,29.0,4703.61,,student,11558.61,24,0.63,2.0,Unknown,2020-03-29,1
CUST_001738,28.0,19416.3,610.0,self-employed,25200.42,48,1.58,1.298,MI,2022-01-31,0
CUST_001739,59.0,20419.1,,self-employed,127253.31,24,10.17,2.0,new york,2024-11-21,1
CUST_001740,70.0,28362.19,519.0,Student,11331.39,36,9.98,0.4,OH,2021-06-11,0
CUST_001741,43.0,94137.44,819.0,PART-TIME,37517.59,60,4.05,0.399,99,2022-01-18,0
CUST_001742,42.0,34815.12,645.0,Self-Employed,1652.05,48,6.59,0.047,PA,2021-07-28,0
CUST_001743,46.0,76303.75,703.0,Part-time,15699.23,24,10.51,0.206,OH,2023-04-05,0
CUST_001744,62.0,78822.6,605.0,employed,8106.5,72,7.62,0.103,TX,2023-07-31,0
CUST_001745,31.0,112202.32,604.0,Unemployed,14808.57,72,11.05,0.132,TEXAS,2020-08-31,0
CUST_001746,48.0,17592.49,557.0,PART-TIME,2422.45,36,8.35,0.138,florida,2022-12-16,0
CUST_001747,59.0,14107.45,,part-time,9167.25,36,6.83,0.65,california,2024-05-14,1
CUST_001748,52.0,,709.0,EMPLOYED,1592.33,48,3.84,,IL,2022-06-16,0
CUST_001749,47.0,15774.15,553.0,N/A,12069.54,72,8.29,0.765,CA ,2023-01-05,0
CUST_001750,60.0,30218.25,720.0,self-employed,11660.58,36,6.45,0.386,TX,2021-12-02,0
CUST_001751,18.0,16989.92,,Unknown,8000.9,96,11.69,0.471,FL,2021-08-31,1
CUST_001752,55.0,13693.71,758.0,Part-time,59250.61,36,11.56,2.0,99,2022-06-16,0
CUST_001753,35.0,48258.35,678.0,retired,1731.51,48,7.71,0.036,florida,2024-01-21,0
CUST_001754,18.0,161472.91,667.0,Self-Employed,34845.52,24,8.38,0.216,99,2020-04-19,1
CUST_001755,52.0,29726.78,,Part-time,8767.84,96,7.31,0.295,california,2024-06-23,0
CUST_001756,65.0,45333.65,783.0,N/A,4445.72,84,6.8,0.098,TEXAS,2023-05-09,0
CUST_001757,42.0,38253.38,716.0,unemployed,6364.44,12,5.07,0.166,california,2022-03-02,0
CUST_001758,59.0,35327.42,748.0,Retired,46434.1,96,8.72,1.314,99,2024-11-01,0
CUST_001759,69.0,113910.42,461.0,N/A,34847.8,60,7.57,0.306,TX,2020-07-21,0
CUST_001760,64.0,29106.14,745.0,Employed,317.66,48,13.27,0.011,99,2023-03-07,0
CUST_001761,69.0,2721.58,,Employed ,3187.64,72,7.37,1.171,ZZ,2020-01-24,1
CUST_001762,56.0,18000.2,732.0,Self-Employed,22480.27,84,16.2,1.249,FL,2023-11-23,0
CUST_001763,46.0,39552.21,530.0,Part-time,7637.34,24,14.28,0.193, TX,2023-09-28,0
CUST_001764,20.0,33338.12,831.0,part-time,50300.99,36,6.2,1.509,ZZ,2020-05-12,0
CUST_001765,41.0,,584.0,EMPLOYED,30882.52,12,8.26,,new york,2023-08-12,0
CUST_001766,32.0,24145.74,765.0,Employed ,41595.03,36,3.53,1.723,,2022-07-26,0
CUST_001767,77.0,38901.42,629.0,employed,4285.42,12,7.16,0.11,MI,2021-03-08,0
CUST_001768,42.0,,835.0,student,3266.98,84,9.7,, TX,2023-02-14,0
CUST_001769,46.0,27972.12,679.0,Unemployed,53744.36,12,9.16,1.921,FL,2022-02-21,0
CUST_001770,53.0,204989.45,838.0,Retired,10356.8,24,5.91,0.051,Unknown,2020-03-05,1
CUST_001771,45.0,52963.09,642.0,,10747.39,96,8.26,0.203,PA,2023-12-20,0
CUST_001772,70.0,21242.15,538.0,self-employed,23076.41,48,10.1,1.086,NC,2020-09-14,0
CUST_001773,35.0,72659.39,679.0,Part-time,10131.73,84,8.09,0.139,GA,2024-04-21,0
CUST_001774,47.0,5178.65,636.0,Student,41619.47,24,12.82,2.0,TX,2023-12-02,0
CUST_001775,33.0,35874.27,589.0,Part-time,63920.23,84,8.21,1.782,new york,2020-09-24,0
CUST_001776,25.0,54985.21,,Part-time,8084.89,48,3.42,0.147,NY,2024-10-09,0
CUST_001777,35.0,55540.27,514.0,Retired,4665.33,24,3.38,0.084,GA,2020-06-12,1
CUST_001778,44.0,60454.54,841.0,part-time,1565.84,96,7.3,0.026,CA ,2021-06-06,1
CUST_001779,38.0,64847.28,631.0,Employed,4825.2,12,4.69,0.074,Unknown,2023-08-16,1
CUST_001780,34.0,46064.78,,employed,3003.56,24,3.32,0.065,FL,2021-05-03,0
CUST_001781,23.0,,688.0,,591.05,60,7.13,,NC,2022-11-03,0
CUST_001782,43.0,23206.04,668.0, Employed ,955.62,96,11.05,0.041,TEXAS,2023-08-01,0
CUST_001783,22.0,,634.0,Retired,14241.04,72,7.02,,FL,2021-09-03,0
CUST_001784,56.0,25133.3,587.0,Employed,24605.91,48,9.56,0.979,CA ,2021-12-06,0
CUST_001785,46.0,91634.55,781.0,,81796.84,48,13.1,0.893,N/A,2024-03-14,0
CUST_001786,23.0,35736.52,703.0,Unknown,3384.48,24,9.73,0.095,TX,2024-04-19,0
CUST_001787,40.0,,601.0,Employed,23961.79,12,5.52,,MI,2021-07-28,0
CUST_001788,33.0,73549.21,,Part-time,16148.59,12,8.42,0.22,florida,2020-06-08,0
CUST_001789,49.0,121201.94,572.0,Student,13006.56,84,7.1,0.107, TX,2021-05-14,0
CUST_001790,65.0,37513.23,747.0,student,25591.21,36,10.11,0.682,FL,2022-08-07,0
CUST_001791,18.0,43170.22,850.0,,5453.38,84,9.1,0.126,NY,2020-10-24,0
CUST_001792,46.0,4599.35,760.0,employed,7458.75,24,7.6,1.621,FL,2023-05-24,0
CUST_001793,42.0,,583.0,Employed ,9710.02,36,8.76,,TEXAS,2024-10-20,0
CUST_001794,55.0,10841.9,553.0,PART-TIME,4027.55,12,7.48,0.371,FL,2021-08-20,0
CUST_001795,48.0,26257.65,659.0,Employed,13025.58,96,3.39,0.496,Unknown,2020-09-05,0
CUST_001796,33.0,21283.71,489.0,PART-TIME,2828.2,36,2.29,0.133,ZZ,2021-03-19,0
CUST_001797,40.0,19281.76,741.0,,7658.71,48,11.3,0.397, TX,2021-09-03,0
CUST_001798,33.0,,716.0,,2401.87,48,11.79,,NC,2023-02-24,0
CUST_001799,61.0,,634.0,Unemployed,730.85,84,9.1,, TX,2021-06-09,0
CUST_001800,45.0,8671.38,620.0,Student,8776.61,60,11.52,1.012,N/A,2023-09-24,0
CUST_001801,73.0,,638.0,Unknown,19223.17,48,13.99,,MI,2021-10-02,0
CUST_001802,44.0,37291.57,806.0,Student,3294.9,96,7.05,0.088,TEXAS,2022-07-18,0
CUST_001803,34.0,78885.64,609.0,Student,100587.82,60,6.16,1.275,NC,2020-05-08,0
CUST_001804,22.0,17255.07,530.0,employed,6413.7,84,10.85,0.372,CA ,2023-02-01,0
CUST_001805,18.0,84144.97,571.0,Employed ,459.13,12,12.97,0.005,PA,2021-01-23,0
CUST_001806,21.0,4082.75,748.0,part-time,568.7,60,6.35,0.139,TX,2023-07-17,0
CUST_001807,49.0,36377.52,553.0,PART-TIME,21966.36,84,13.22,0.604,,2024-02-07,0
CUST_001808,52.0,46391.55,769.0,unemployed,22165.4,84,7.29,0.478,california,2020-01-02,0
CUST_001809,21.0,16470.97,629.0,EMPLOYED,46599.71,96,9.22,2.0,PA,2022-11-11,1
CUST_001810,58.0,12734.79,470.0,Student,1904.71,96,7.34,0.15,OH,2020-11-12,0
CUST_001811,37.0,40189.32,724.0,Employed,9443.92,24,9.3,0.235,MI,2020-10-12,0
CUST_001812,47.0,,622.0,,44013.77,24,5.14,,Unknown,2023-11-19,0
CUST_001813,69.0,18973.05,687.0,Student,31957.83,48,11.79,1.684,,2023-03-12,0
CUST_001814,58.0,28824.44,587.0,Unemployed,5317.1,60,3.27,0.184,ZZ,2020-10-19,0
CUST_001815,40.0,22437.61,773.0,N/A,44139.55,24,5.51,1.967,TX,2021-05-15,0
CUST_001816,,98775.02,694.0,retired,22839.78,60,12.65,0.231,,2021-09-06,0
CUST_001817,18.0,62566.51,850.0,Student,6139.12,12,15.74,0.098,NY,2023-08-08,1
CUST_001818,34.0,42405.24,721.0,Student,917.2,36,6.81,0.022,N/A,2021-01-04,0
CUST_001819,41.0,164350.92,626.0,Retired,13760.93,24,13.41,0.084,OH,2022-12-11,0
CUST_001820,30.0,83104.24,563.0,Retired,24970.87,60,12.64,0.3,Unknown,2022-12-24,0
CUST_001821,43.0,98239.25,508.0,part-time,6257.1,24,9.8,0.064,GA,2023-01-08,0
CUST_001822,46.0,128653.51,637.0,EMPLOYED,3696.16,24,6.96,0.029,IL,2023-09-01,0
CUST_001823,41.0,32054.62,641.0,,1565.31,12,12.99,0.049,IL,2024-11-21,0
CUST_001824,35.0,13708.3,809.0, Employed ,36906.33,24,7.9,2.0,GA,2021-01-19,0
CUST_001825,47.0,,608.0,Unemployed,1125.72,36,9.99,,OH,2023-01-11,0
CUST_001826,51.0,65600.5,751.0,,18801.62,24,1.58,0.287,N/A,2020-09-10,0
CUST_001827,28.0,16760.7,639.0,Employed,28814.44,84,7.21,1.719,CA,2023-10-23,0
CUST_001828,66.0,,839.0,EMPLOYED,30326.41,96,6.55,,new york,2023-03-06,0
CUST_001829,43.0,,493.0,Student,21208.99,12,8.9,,MI,2022-09-21,0
CUST_001830,45.0,16124.59,785.0,Student,21156.85,48,7.5,1.312,NY,2021-02-06,0
CUST_001831,55.0,67655.6,600.0,retired,12852.58,96,6.87,0.19,ZZ,2022-03-12,0
CUST_001832,48.0,68785.67,739.0,Employed ,10781.31,72,8.49,0.157,ZZ,2022-06-03,0
CUST_001833,,,807.0,Employed,2955.04,96,6.02,, TX,2020-05-16,0
CUST_001834,49.0,29741.17,614.0,retired,15329.58,12,3.2,0.515,new york,2023-08-06,0
CUST_001835,35.0,91864.78,540.0,,1473.57,12,7.07,0.016,,2024-04-26,0
CUST_001836,50.0,31890.17,530.0,part-time,12629.65,60,7.78,0.396,,2021-10-14,1
CUST_001837,27.0,,564.0,employed,26253.5,60,10.9,,NY,2022-08-12,0
CUST_001838,46.0,,407.0,self-employed,11698.88,96,7.84,,99,2024-03-04,0
CUST_001839,44.0,167898.72,627.0,Part-time,14197.04,48,9.75,0.085,florida,2023-09-19,0
CUST_001840,41.0,222814.61,714.0, Employed ,36929.28,36,6.18,0.166,Unknown,2024-12-29,0
CUST_001841,,14018.87,674.0,unemployed,20802.09,24,8.44,1.484,IL,2023-08-30,1
CUST_001842,18.0,100872.98,612.0,Unemployed,2730.07,12,2.96,0.027,ZZ,2024-04-08,0
CUST_001843,36.0,,561.0,self-employed,15658.69,48,6.49,,CA ,2024-11-08,0
CUST_001844,46.0,,592.0, Employed ,9069.24,96,0.1,,TX,2023-04-30,1
CUST_001845,47.0,,678.0,EMPLOYED,4634.42,96,4.69,, TX,2024-04-19,0
CUST_001846,29.0,16823.3,732.0,student,20880.7,36,4.42,1.241,Unknown,2020-09-27,0
CUST_001847,63.0,13659.98,500.0,,9771.61,72,10.47,0.715,GA,2020-12-02,0
CUST_001848,32.0,24437.39,665.0,PART-TIME,29160.7,24,9.63,1.193,NC,2024-02-29,0
CUST_001849,59.0,92442.76,676.0,unemployed,17661.99,60,11.92,0.191,MI,2020-05-28,0
CUST_001850,51.0,53133.17,555.0, Employed ,2202.03,72,4.28,0.041,FL,2024-09-21,1
CUST_001851,35.0,29774.13,704.0,unemployed,8626.41,48,11.13,0.29,N/A,2021-03-14,0
CUST_001852,71.0,64656.58,743.0,part-time,6289.91,12,6.65,0.097,N/A,2023-05-03,0
CUST_001853,,28751.1,592.0,PART-TIME,3249.73,48,14.24,0.113,ZZ,2021-03-24,1
CUST_001854,58.0,40352.69,563.0,retired,32210.72,84,7.93,0.798,NC,2020-04-02,0
CUST_001855,60.0,56162.62,850.0,Unknown,9513.31,24,13.64,0.169,new york,2020-10-28,0
CUST_001856,34.0,53211.32,730.0,part-time,18999.99,12,17.7,0.357,GA,2022-02-13,0
CUST_001857,65.0,,667.0,Part-time,42743.47,84,9.85,,OH,2021-05-02,0
CUST_001858,41.0,13879.74,582.0,employed,15661.73,12,14.2,1.128,OH,2022-04-28,0
CUST_001859,49.0,77452.38,572.0,Retired,5970.29,72,7.44,0.077,NC,2020-08-04,0
CUST_001860,48.0,17115.63,707.0,retired,31278.28,36,12.7,1.827,ZZ,2021-01-08,0
CUST_001861,42.0,26267.26,567.0,Employed ,11445.33,96,8.3,0.436,PA,2023-10-16,0
CUST_001862,57.0,31963.61,563.0,,16594.76,12,10.31,0.519,GA,2022-12-06,1
CUST_001863,56.0,,636.0,PART-TIME,46472.75,84,10.12,,PA,2022-03-21,0
CUST_001864,18.0,12382.41,,part-time,13438.49,84,7.93,1.085,TX,2021-12-31,0
CUST_001865,64.0,25321.11,826.0,,8150.17,84,3.75,0.322, TX,2023-05-11,0
CUST_001866,20.0,45154.92,674.0,self-employed,25994.52,72,4.16,0.576,,2020-04-08,1
CUST_001867,60.0,32619.5,,Self-Employed,2865.87,72,12.21,0.088,,2021-08-09,0
CUST_001868,61.0,,,retired,49004.13,72,9.1,,IL,2020-04-25,0
CUST_001869,28.0,,780.0,,49431.06,24,11.61,,FL,2023-06-25,0
CUST_001870,38.0,36750.47,770.0,EMPLOYED,17321.81,24,6.9,0.471,GA,2020-09-30,0
CUST_001871,28.0,42020.99,774.0,employed,3351.71,84,7.39,0.08,FL,2021-12-24,0
CUST_001872,41.0,32652.31,751.0,Employed,12032.92,84,7.36,0.369,CA,2024-07-27,0
CUST_001873,40.0,53220.24,841.0,Unknown,11008.84,96,3.16,0.207,MI,2022-07-31,0
CUST_001874,56.0,,670.0,Employed ,7085.38,24,7.39,,Unknown,2020-12-01,1
CUST_001875,64.0,,725.0,retired,3849.87,12,7.49,,IL,2021-05-09,0
CUST_001876,65.0,,569.0,unemployed,6122.23,96,8.47,,99,2022-03-19,1
CUST_001877,36.0,49403.07,673.0,self-employed,16217.39,96,7.7,0.328,NY,2021-09-07,0
CUST_001878,41.0,41376.1,677.0,Unknown,23148.58,60,12.86,0.559,CA,2021-03-25,0
CUST_001879,19.0,17837.85,728.0,Self-Employed,77840.66,96,6.64,2.0,,2021-01-12,0
CUST_001880,32.0,41288.99,587.0,Student,4860.76,96,11.18,0.118,IL,2022-05-06,0
CUST_001881,59.0,62504.37,493.0,Unemployed,4563.53,48,9.46,0.073,NY,2024-09-07,0
CUST_001882,69.0,42701.14,591.0,Employed,2489.36,72,8.6,0.058,california,2023-02-27,0
CUST_001883,26.0,20578.34,756.0,unemployed,55935.49,24,10.91,2.0,N/A,2021-08-05,0
CUST_001884,,38612.45,628.0,Unemployed,9620.45,36,7.42,0.249,IL,2022-04-25,1
CUST_001885,44.0,141790.54,696.0,Employed,51535.39,36,6.82,0.363, TX,2023-05-18,0
CUST_001886,49.0,15829.69,590.0,unemployed,44043.12,72,7.34,2.0,CA ,2020-08-12,0
CUST_001887,32.0,87264.98,754.0,PART-TIME,899.44,72,9.16,0.01,florida,2022-07-13,0
CUST_001888,51.0,6038.07,639.0,Unemployed,6563.73,96,2.63,1.087,IL,2020-03-05,0
CUST_001889,37.0,23478.92,638.0,Retired,7205.71,12,7.96,0.307,CA,2020-08-30,0
CUST_001890,44.0,,,Unknown,6496.52,96,10.72,,N/A,2024-02-11,0
CUST_001891,53.0,86232.27,807.0,Employed ,11079.39,12,8.42,0.128,new york,2024-07-11,0
CUST_001892,45.0,149953.8,784.0,Part-time,13835.28,36,8.88,0.092,CA,2020-04-17,0
CUST_001893,38.0,88439.92,617.0,retired,28392.84,12,9.97,0.321,GA,2023-06-07,0
CUST_001894,43.0,54681.41,,Student,6231.38,36,8.78,0.114,99,2020-01-27,1
CUST_001895,43.0,84984.54,558.0, Employed ,7097.72,48,3.3,0.084,,2022-03-05,0
CUST_001896,39.0,12307.72,,Part-time,18256.22,60,13.17,1.483,NY,2024-07-01,0
CUST_001897,41.0,74240.21,556.0,unemployed,3951.2,24,16.86,0.053,CA,2021-05-28,0
CUST_001898,68.0,15037.7,565.0,Employed ,12818.41,48,13.38,0.852,ZZ,2024-06-07,0
CUST_001899,,,523.0,Self-Employed,5779.93,12,7.82,,PA,2021-11-18,0
CUST_001900,40.0,49838.32,498.0,Employed,4412.69,84,5.67,0.089,ZZ,2023-11-25,0
CUST_001901,55.0,13512.24,519.0,Employed,31758.72,48,13.34,2.0,MI,2024-04-23,0
CUST_001902,39.0,96826.02,644.0, Employed ,24560.04,60,8.96,0.254,,2024-11-20,0
CUST_001903,62.0,36357.24,694.0,PART-TIME,5748.65,84,11.48,0.158, TX,2023-08-11,0
CUST_001904,50.0,12821.54,685.0, Employed ,10728.8,36,5.33,0.837,,2022-06-22,0
CUST_001905,43.0,,597.0,employed,3350.02,36,10.14,,CA,2020-10-28,1
CUST_001906,51.0,29426.46,615.0,Employed ,1092.68,36,9.74,0.037,N/A,2024-11-25,0
CUST_001907,,31857.7,686.0,self-employed,17600.15,72,12.93,0.552,OH,2024-09-24,0
CUST_001908,28.0,30444.17,669.0,retired,9037.42,12,11.12,0.297,99,2024-12-25,0
CUST_001909,27.0,3520.27,706.0,retired,4644.98,96,9.04,1.319,TEXAS,2020-04-22,0
CUST_001910,47.0,99358.03,553.0,Employed,2434.45,60,14.55,0.025,,2024-04-15,1
CUST_001911,70.0,,823.0,employed,22790.42,60,7.64,,ZZ,2020-03-11,1
CUST_001912,78.0,41048.57,713.0,Employed,6334.26,72,13.41,0.154,,2024-03-04,0
CUST_001913,54.0,62615.7,724.0,EMPLOYED,47586.93,12,10.31,0.76,NY,2023-04-17,0
CUST_001914,52.0,28711.9,543.0,,4283.82,24,10.87,0.149,IL,2021-01-05,0
CUST_001915,18.0,14807.44,541.0,Employed,5588.33,36,18.02,0.377,GA,2021-04-05,0
CUST_001916,36.0,17245.73,580.0,,38175.03,48,1.65,2.0,,2020-12-25,0
CUST_001917,33.0,73023.83,723.0,employed,16992.78,48,4.05,0.233,IL,2023-04-24,0
CUST_001918,35.0,35971.58,534.0,PART-TIME,2294.28,48,12.26,0.064,florida,2024-08-11,0
CUST_001919,42.0,81205.4,694.0,,15946.18,84,11.43,0.196,florida,2021-04-23,0
CUST_001920,37.0,93473.83,795.0,employed,7367.09,72,8.91,0.079,,2022-03-04,0
CUST_001921,18.0,73848.95,579.0,Unknown,26707.59,72,12.08,0.362,99,2022-05-11,0
CUST_001922,56.0,99226.53,556.0,Student,1619.65,24,4.93,0.016,ZZ,2020-03-03,0
CUST_001923,28.0,20547.72,576.0,Student,49992.83,72,14.76,2.0,,2021-04-25,0
CUST_001924,48.0,58780.01,633.0,unemployed,13009.52,12,12.94,0.221, TX,2023-10-09,0
CUST_001925,76.0,24987.07,,retired,26506.63,12,13.89,1.061,,2024-01-08,0
CUST_001926,31.0,15131.79,751.0,,24392.67,84,3.46,1.612,NY,2023-04-26,0
CUST_001927,18.0,52505.89,729.0,unemployed,3926.4,36,11.91,0.075,99,2023-08-22,0
CUST_001928,40.0,66393.55,455.0,unemployed,42420.82,24,8.51,0.639,california,2022-10-22,0
CUST_001929,61.0,,631.0,,5297.58,48,16.14,,99,2020-03-09,0
CUST_001930,74.0,,561.0, Employed ,4228.43,12,9.34,, TX,2024-11-09,0
CUST_001931,26.0,,690.0,unemployed,14706.15,24,5.66,,california,2021-09-30,0
CUST_001932,52.0,,740.0,,83398.63,72,10.37,,,2024-02-20,0
CUST_001933,38.0,69460.95,600.0,,7519.91,84,3.08,0.108,99,2023-02-07,1
CUST_001934,43.0,17585.27,842.0,N/A,66736.98,60,11.88,2.0,NY,2020-01-06,0
CUST_001935,84.0,50323.42,559.0,PART-TIME,11421.82,84,7.14,0.227,OH,2023-12-06,0
CUST_001936,22.0,13804.96,703.0,,35996.93,24,7.93,2.0,florida,2023-04-28,0
CUST_001937,48.0,,850.0,self-employed,15099.79,84,9.3,,N/A,2023-03-16,0
CUST_001938,52.0,62812.82,741.0,Part-time,4594.84,84,7.5,0.073,Unknown,2021-11-18,1
CUST_001939,61.0,181408.51,709.0,Part-time,42404.14,36,13.71,0.234,GA,2021-08-31,1
CUST_001940,46.0,17196.87,,employed,1493.74,48,7.6,0.087,NY,2024-01-08,0
CUST_001941,49.0,61853.7,711.0,Self-Employed,22961.59,12,10.16,0.371,CA ,2023-06-26,0
CUST_001942,39.0,35756.54,594.0,employed,35528.57,84,10.29,0.994,california,2023-07-31,0
CUST_001943,49.0,,762.0,self-employed,35678.86,72,8.63,,CA,2022-06-28,0
CUST_001944,39.0,39671.18,577.0,,21301.56,12,5.98,0.537,MI,2020-03-10,0
CUST_001945,54.0,57239.52,625.0,employed,5780.26,72,1.21,0.101,Unknown,2020-12-04,0
CUST_001946,39.0,175630.15,566.0,part-time,15171.5,60,12.04,0.086,MI,2023-11-10,0
CUST_001947,50.0,24255.77,615.0,EMPLOYED,19860.0,60,5.18,0.819,OH,2021-12-11,1
CUST_001948,44.0,53078.78,604.0, Employed ,44090.0,60,14.93,0.831,new york,2023-01-22,0
CUST_001949,61.0,,448.0,N/A,3479.17,36,6.52,,ZZ,2021-11-04,0
CUST_001950,44.0,31596.97,653.0,Employed ,12506.76,48,12.56,0.396,N/A,2021-06-05,0
CUST_001951,18.0,33517.03,601.0,PART-TIME,8103.38,60,8.92,0.242,NY,2023-04-24,0
CUST_001952,63.0,65986.09,519.0,Self-Employed,11162.27,96,13.57,0.169,TEXAS,2020-10-18,0
CUST_001953,31.0,33506.82,581.0,,4043.53,84,9.71,0.121, TX,2020-03-05,0
CUST_001954,35.0,30085.89,,Part-time,4903.46,72,10.04,0.163,CA ,2020-10-14,1
CUST_001955,36.0,24214.41,472.0,employed,29380.39,48,4.8,1.213, TX,2023-12-05,0
CUST_001956,65.0,,,,13016.18,48,10.93,,new york,2020-12-23,0
CUST_001957,18.0,76648.95,764.0,PART-TIME,14436.99,60,11.47,0.188,TEXAS,2022-08-30,0
CUST_001958,85.0,,606.0,EMPLOYED,45553.58,48,9.06,,FL,2022-03-12,0
CUST_001959,60.0,97384.06,796.0,Employed ,5488.2,12,12.02,0.056,GA,2022-01-17,0
CUST_001960,48.0,99587.67,757.0,Student,7987.82,48,9.82,0.08,CA,2021-10-14,0
CUST_001961,44.0,247350.85,686.0,Part-time,7381.21,48,12.39,0.03,PA,2023-06-25,0
CUST_001962,49.0,,647.0,student,21531.43,12,8.88,,,2020-08-05,0
CUST_001963,52.0,56853.75,650.0,Employed,16531.32,12,12.05,0.291,GA,2024-07-17,0
CUST_001964,54.0,59261.44,,Employed,12755.94,96,9.35,0.215,NC,2024-03-26,0
CUST_001965,53.0,44718.18,849.0,student,22051.46,24,15.08,0.493,CA,2022-04-12,0
CUST_001966,46.0,93341.64,700.0, Employed ,13229.82,84,7.43,0.142,CA ,2022-02-15,1
CUST_001967,42.0,33993.92,,Retired,33851.76,24,8.2,0.996,N/A,2024-11-04,0
CUST_001968,42.0,56485.79,534.0,,10560.9,84,6.38,0.187,TEXAS,2022-05-05,0
CUST_001969,42.0,33294.59,595.0,employed,44256.28,84,7.26,1.329,florida,2021-11-04,0
CUST_001970,62.0,12721.65,651.0,EMPLOYED,2548.26,60,6.84,0.2,OH,2023-05-07,0
CUST_001971,53.0,65874.03,,Retired,1973.17,72,15.09,0.03,N/A,2021-08-21,1
CUST_001972,18.0,,470.0,N/A,21324.93,36,15.2,,IL,2020-11-20,0
CUST_001973,54.0,56357.79,850.0,student,9876.29,48,8.12,0.175,99,2024-12-17,0
CUST_001974,47.0,86669.2,649.0,Unknown,12165.62,96,13.05,0.14,CA ,2023-04-17,0
CUST_001975,44.0,58127.45,767.0,EMPLOYED,23815.78,48,7.98,0.41,PA,2023-08-25,0
CUST_001976,39.0,19314.66,648.0,student,4829.7,36,9.89,0.25,FL,2022-09-03,0
CUST_001977,61.0,125125.69,568.0,retired,898.44,60,13.42,0.007,GA,2021-05-28,0
CUST_001978,59.0,155078.04,,student,11556.74,48,7.76,0.075,MI,2020-06-29,0
CUST_001979,33.0,61849.53,630.0,self-employed,45023.65,24,5.3,0.728,GA,2024-06-29,0
CUST_001980,51.0,160146.1,577.0,,11983.59,48,10.01,0.075,N/A,2023-12-06,0
CUST_001981,30.0,197983.62,688.0,Unknown,16970.98,12,5.92,0.086,,2023-10-26,0
CUST_001982,24.0,21735.93,709.0,Part-time,4673.17,48,8.62,0.215,N/A,2020-05-12,0
CUST_001983,35.0,17522.33,683.0,,12475.18,48,9.55,0.712,TEXAS,2024-08-01,0
CUST_001984,57.0,65811.51,691.0,,13103.72,84,10.68,0.199,,2021-09-06,0
CUST_001985,59.0,2943.29,688.0,Employed ,5361.28,12,10.72,1.821,TX,2021-06-03,0
CUST_001986,52.0,30417.63,773.0,PART-TIME,3577.67,24,9.48,0.118,california,2020-07-22,0
CUST_001987,55.0,21434.32,655.0,student,8623.59,12,11.25,0.402,NY,2020-05-21,0
CUST_001988,52.0,31216.55,585.0,part-time,792.82,72,13.5,0.025,OH,2024-01-14,0
